 Charge Transfer (eV)  Eigenvalues Row0 (eV)  Eigenvalues Row1 (eV)  Eigenvalues Row2 (eV)  Eigenvalues Row3 (eV)  Eigenvalues Row4 (eV)  Eigenvalues Row5 (eV)  Eigenvalues Row6 (eV)  Eigenvalues Row7 (eV)  Eigenvalues Row8 (eV)  Eigenvalues Row9 (eV)  Eigenvalues Row10 (eV)  Eigenvalues Row11 (eV)  Eigenvalues Row12 (eV)  Eigenvalues Row13 (eV)  Eigenvalues Row14 (eV)  Eigenvalues Row15 (eV)  Eigenvalues Row16 (eV)  Eigenvalues Row17 (eV)  Eigenvalues Row18 (eV)  Eigenvalues Row19 (eV)  Eigenvalues Row20 (eV)  Eigenvalues Row21 (eV)  Eigenvalues Row22 (eV)  Eigenvalues Row23 (eV)  Eigenvalues Row24 (eV)  Eigenvalues Row25 (eV)  Eigenvalues Row26 (eV)  Eigenvalues Row27 (eV)  Eigenvalues Row28 (eV)  Eigenvalues Row29 (eV)  Eigenvalues Row30 (eV)  Eigenvalues Row31 (eV)  Eigenvalues Row32 (eV)  Eigenvalues Row33 (eV)  Eigenvalues Row34 (eV)  Eigenvalues Row35 (eV)  Eigenvalues Row36 (eV)  Eigenvalues Row37 (eV)  Eigenvalues Row38 (eV)  Eigenvalues Row39 (eV)  Eigenvalues Row40 (eV)  Eigenvalues Row41 (eV)  Eigenvalues Row42 (eV)  Eigenvalues Row43 (eV)  Eigenvalues Row44 (eV)  Eigenvalues Row45 (eV)  Eigenvalues Row46 (eV)  Eigenvalues Row47 (eV)  Eigenvalues Row48 (eV)  Eigenvalues Row49 (eV)  Eigenvalues Row50 (eV)  Eigenvalues Row51 (eV)  Eigenvalues Row52 (eV)  Eigenvalues Row53 (eV)  Eigenvalues Row54 (eV)  Eigenvalues Row55 (eV)  Eigenvalues Row56 (eV)  Eigenvalues Row57 (eV)  Eigenvalues Row58 (eV)  Eigenvalues Row59 (eV)  Eigenvalues Row60 (eV)  Eigenvalues Row61 (eV)  Eigenvalues Row62 (eV)  Eigenvalues Row63 (eV)  Eigenvalues Row64 (eV)  Eigenvalues Row65 (eV)  Eigenvalues Row66 (eV)  Eigenvalues Row67 (eV)  Eigenvalues Row68 (eV)  Eigenvalues Row69 (eV)  Eigenvalues Row70 (eV)  Eigenvalues Row71 (eV)  Eigenvalues Row72 (eV)  Eigenvalues Row73 (eV)  Eigenvalues Row74 (eV)  Eigenvalues Row75 (eV)  Eigenvalues Row76 (eV)  Eigenvalues Row77 (eV)  Eigenvalues Row78 (eV)  Eigenvalues Row79 (eV)  Eigenvalues Row80 (eV)  Eigenvalues Row81 (eV)  Eigenvalues Row82 (eV)  Eigenvalues Row83 (eV)  Eigenvalues Row84 (eV)  Eigenvalues Row85 (eV)  Eigenvalues Row86 (eV)  Eigenvalues Row87 (eV)  Eigenvalues Row88 (eV)  Eigenvalues Row89 (eV)  Eigenvalues Row90 (eV)  Eigenvalues Row91 (eV)  Eigenvalues Row92 (eV)  Eigenvalues Row93 (eV)  Eigenvalues Row94 (eV)  Eigenvalues Row95 (eV)  Eigenvalues Row96 (eV)  Eigenvalues Row97 (eV)  Eigenvalues Row98 (eV)  Eigenvalues Row99 (eV)  Eigenvalues Row100 (eV)  Eigenvalues Row101 (eV)  Eigenvalues Row102 (eV)  Eigenvalues Row103 (eV)  Eigenvalues Row104 (eV)  Eigenvalues Row105 (eV)  Eigenvalues Row106 (eV)  Eigenvalues Row107 (eV)  Eigenvalues Row108 (eV)  Eigenvalues Row109 (eV)  Eigenvalues Row110 (eV)  Eigenvalues Row111 (eV)  Eigenvalues Row112 (eV)  Eigenvalues Row113 (eV)  Eigenvalues Row114 (eV)  Eigenvalues Row115 (eV)  Eigenvalues Row116 (eV)  Eigenvalues Row117 (eV)  Eigenvalues Row118 (eV)  Eigenvalues Row119 (eV)  Eigenvalues Row120 (eV)  Eigenvalues Row121 (eV)  Eigenvalues Row122 (eV)  Eigenvalues Row123 (eV)  Eigenvalues Row124 (eV)  Eigenvalues Row125 (eV)  Eigenvalues Row126 (eV)  Eigenvalues Row127 (eV)  Eigenvalues Row128 (eV)  Eigenvalues Row129 (eV)  Eigenvalues Row130 (eV)  Eigenvalues Row131 (eV)  Eigenvalues Row132 (eV)  Eigenvalues Row133 (eV)  Eigenvalues Row134 (eV)  Eigenvalues Row135 (eV)  Eigenvalues Row136 (eV)  Eigenvalues Row137 (eV)  Eigenvalues Row138 (eV)  Eigenvalues Row139 (eV)  Eigenvalues Row140 (eV)  Eigenvalues Row141 (eV)  Eigenvalues Row142 (eV)  Eigenvalues Row143 (eV)  Eigenvalues Row144 (eV)  Eigenvalues Row145 (eV)  Eigenvalues Row146 (eV)  Eigenvalues Row147 (eV)  Eigenvalues Row148 (eV)  Eigenvalues Row149 (eV)  Eigenvalues Row150 (eV)  Eigenvalues Row151 (eV)  Eigenvalues Row152 (eV)  Eigenvalues Row153 (eV)  Eigenvalues Row154 (eV)  Eigenvalues Row155 (eV)  Eigenvalues Row156 (eV)  Eigenvalues Row157 (eV)  Eigenvalues Row158 (eV)  Eigenvalues Row159 (eV)  Eigenvalues Row160 (eV)  Eigenvalues Row161 (eV)  Eigenvalues Row162 (eV)  Eigenvalues Row163 (eV)  Eigenvalues Row164 (eV)  Eigenvalues Row165 (eV)  Eigenvalues Row166 (eV)  Eigenvalues Row167 (eV)  Eigenvalues Row168 (eV)  Eigenvalues Row169 (eV)  Eigenvalues Row170 (eV)  Eigenvalues Row171 (eV)  Eigenvalues Row172 (eV)  Eigenvalues Row173 (eV)  Eigenvalues Row174 (eV)  Eigenvalues Row175 (eV)  Eigenvalues Row176 (eV)  Eigenvalues Row177 (eV)  Eigenvalues Row178 (eV)  Eigenvalues Row179 (eV)  Eigenvalues Row180 (eV)  Eigenvalues Row181 (eV)  Eigenvalues Row182 (eV)  Eigenvalues Row183 (eV)  Eigenvalues Row184 (eV)  Eigenvalues Row185 (eV)  Eigenvalues Row186 (eV)  Eigenvalues Row187 (eV)  Eigenvalues Row188 (eV)  Eigenvalues Row189 (eV)
             0.882828                    0.0           1.598721e-14           4.352074e-14               0.883007               0.883007               0.967138               0.967138               0.967138               1.078638               1.078638                1.078638                1.078638                1.078638                1.078638                1.308667                1.531322                1.531322                1.531322                1.720670                1.720670                1.720670                1.720670                1.720670                1.720670                1.997290                2.063439                2.063439                2.222506                2.405966                2.405966                2.566946                2.566946                2.566946                2.786393                2.786393                2.786393                2.786393                2.786393                2.786393                3.534356                3.534356                3.639950                3.639950                3.639950                3.639950                3.639950                3.639950                3.639950                3.639950                3.639950                3.639950                3.741981                3.741981                3.781696                4.504145                4.777783                4.777783                4.777783                4.833022                4.833022                4.833022                4.838541                4.838541                4.838541                4.838541                4.838541                4.838541                4.929878                4.929878                4.929878                4.953957                4.963900                4.963900                4.975975                5.027830                5.027830                5.027830                5.027830                5.027830                5.027830                5.067174                5.067174                5.704429                5.704429                5.704429                5.754646                5.754646                5.754646                5.754646                5.754646                5.754646                5.929950                5.929950                5.929950                5.929950                5.929950                5.929950                5.929950                5.929950                5.929950                 5.929950                 5.984949                 5.984949                 6.047368                 6.047368                 6.047368                 6.047368                 6.047368                 6.047368                 6.083666                 6.083666                 6.171758                 6.171758                 6.171758                 6.229950                 6.229950                 6.229950                 6.322692                 6.322692                 6.322692                 6.322692                 6.322692                 6.322692                 6.541334                 6.598569                 6.598569                 6.795013                 6.795013                 6.795013                 6.823248                 6.920115                 6.974207                 6.974207                 6.974207                 6.974207                 6.974207                 6.974207                 7.055758                 7.055758                 7.309701                 7.309701                 7.502628                 7.502628                 7.576828                 9.808391                10.292395                10.292395                10.292395                10.349233                10.349233                10.805759                11.896017                11.896017                11.896017                11.899549                11.899549                11.899549                11.899549                11.899549                11.899549                11.909478                11.909478                11.909478                11.913802                11.916127                11.916127                11.918439                11.918439                11.918439                11.918439                11.918439                11.918439                11.919888                11.931742                11.931742                13.521376                13.521376                13.521376                13.526513                13.526513                13.532115                13.532115                13.532115                13.532115                13.532115                13.532115                13.535197                13.537820                13.537820                13.563583
             0.894444                    0.0           8.881784e-15           3.996803e-14               0.885594               0.885594               0.965854               0.965854               0.965854               1.077431               1.077431                1.077431                1.077431                1.077431                1.077431                1.312600                1.530340                1.530340                1.530340                1.719947                1.719947                1.719947                1.719947                1.719947                1.719947                1.998786                2.065052                2.065052                2.224881                2.408251                2.408251                2.566336                2.566336                2.566336                2.785724                2.785724                2.785724                2.785724                2.785724                2.785724                3.534394                3.534394                3.645674                3.645674                3.645674                3.645674                3.645674                3.645674                3.645674                3.645674                3.645674                3.645674                3.742236                3.742236                3.782173                4.507149                4.782176                4.782176                4.782176                4.835219                4.835219                4.835219                4.843155                4.843155                4.843155                4.843155                4.843155                4.843155                4.935012                4.935012                4.935012                4.959247                4.969260                4.969260                4.981421                5.033236                5.033236                5.033236                5.033236                5.033236                5.033236                5.072833                5.072833                5.708372                5.708372                5.708372                5.758302                5.758302                5.758302                5.758302                5.758302                5.758302                5.935674                5.935674                5.935674                5.935674                5.935674                5.935674                5.935674                5.935674                5.935674                 5.935674                 5.985644                 5.985644                 6.052809                 6.052809                 6.052809                 6.052809                 6.052809                 6.052809                 6.088947                 6.088947                 6.174633                 6.174633                 6.174633                 6.235674                 6.235674                 6.235674                 6.325385                 6.325385                 6.325385                 6.325385                 6.325385                 6.325385                 6.542009                 6.599220                 6.599220                 6.796394                 6.796394                 6.796394                 6.823717                 6.919557                 6.975662                 6.975662                 6.975662                 6.975662                 6.975662                 6.975662                 7.055164                 7.055164                 7.309978                 7.309978                 7.502914                 7.502914                 7.576962                 9.813929                10.307372                10.307372                10.307372                10.363665                10.363665                10.810834                11.911862                11.911862                11.911862                11.915374                11.915374                11.915374                11.915374                11.915374                11.915374                11.925208                11.925208                11.925208                11.929493                11.931800                11.931800                11.934136                11.934136                11.934136                11.934136                11.934136                11.934136                11.935522                11.947322                11.947322                13.537919                13.537919                13.537919                13.543016                13.543016                13.548622                13.548622                13.548622                13.548622                13.548622                13.548622                13.551632                13.554280                13.554280                13.579786
             0.906061                    0.0           7.105427e-15           2.842171e-14               0.888182               0.888182               0.964572               0.964572               0.964572               1.076225               1.076225                1.076225                1.076225                1.076225                1.076225                1.316537                1.529351                1.529351                1.529351                1.719219                1.719219                1.719219                1.719219                1.719219                1.719219                2.000281                2.066666                2.066666                2.227259                2.410539                2.410539                2.565739                2.565739                2.565739                2.785065                2.785065                2.785065                2.785065                2.785065                2.785065                3.534431                3.534431                3.651417                3.651417                3.651417                3.651417                3.651417                3.651417                3.651417                3.651417                3.651417                3.651417                3.742488                3.742488                3.782648                4.510158                4.786584                4.786584                4.786584                4.837441                4.837441                4.837441                4.847781                4.847781                4.847781                4.847781                4.847781                4.847781                4.940158                4.940158                4.940158                4.964548                4.974632                4.974632                4.986881                5.038655                5.038655                5.038655                5.038655                5.038655                5.038655                5.078506                5.078506                5.712347                5.712347                5.712347                5.761990                5.761990                5.761990                5.761990                5.761990                5.761990                5.941417                5.941417                5.941417                5.941417                5.941417                5.941417                5.941417                5.941417                5.941417                 5.941417                 5.986324                 5.986324                 6.058265                 6.058265                 6.058265                 6.058265                 6.058265                 6.058265                 6.094279                 6.094279                 6.177531                 6.177531                 6.177531                 6.241417                 6.241417                 6.241417                 6.328101                 6.328101                 6.328101                 6.328101                 6.328101                 6.328101                 6.542716                 6.599902                 6.599902                 6.797815                 6.797815                 6.797815                 6.824207                 6.919030                 6.977157                 6.977157                 6.977157                 6.977157                 6.977157                 6.977157                 7.054599                 7.054599                 7.310291                 7.310291                 7.503236                 7.503236                 7.577131                 9.819323                10.322376                10.322376                10.322376                10.378130                10.378130                10.816104                11.927731                11.927731                11.927731                11.931222                11.931222                11.931222                11.931222                11.931222                11.931222                11.940963                11.940963                11.940963                11.945209                11.947497                11.947497                11.949858                11.949858                11.949858                11.949858                11.949858                11.949858                11.951181                11.962928                11.962928                13.554482                13.554482                13.554482                13.559539                13.559539                13.565149                13.565149                13.565149                13.565149                13.565149                13.565149                13.568089                13.570762                13.570762                13.596015
             0.917677                    0.0           1.065814e-14           4.352074e-14               0.890771               0.890771               0.963292               0.963292               0.963292               1.075020               1.075020                1.075020                1.075020                1.075020                1.075020                1.320477                1.528356                1.528356                1.528356                1.718484                1.718484                1.718484                1.718484                1.718484                1.718484                2.001776                2.068278                2.068278                2.229638                2.412828                2.412828                2.565153                2.565153                2.565153                2.784418                2.784418                2.784418                2.784418                2.784418                2.784418                3.534468                3.534468                3.657177                3.657177                3.657177                3.657177                3.657177                3.657177                3.657177                3.657177                3.657177                3.657177                3.742740                3.742740                3.783122                4.513172                4.791006                4.791006                4.791006                4.839690                4.839690                4.839690                4.852421                4.852421                4.852421                4.852421                4.852421                4.852421                4.945315                4.945315                4.945315                4.969861                4.980017                4.980017                4.992353                5.044088                5.044088                5.044088                5.044088                5.044088                5.044088                5.084194                5.084194                5.716354                5.716354                5.716354                5.765712                5.765712                5.765712                5.765712                5.765712                5.765712                5.947177                5.947177                5.947177                5.947177                5.947177                5.947177                5.947177                5.947177                5.947177                 5.947177                 5.986994                 5.986994                 6.063736                 6.063736                 6.063736                 6.063736                 6.063736                 6.063736                 6.099656                 6.099656                 6.180451                 6.180451                 6.180451                 6.247177                 6.247177                 6.247177                 6.330841                 6.330841                 6.330841                 6.330841                 6.330841                 6.330841                 6.543455                 6.600615                 6.600615                 6.799274                 6.799274                 6.799274                 6.824718                 6.918533                 6.978692                 6.978692                 6.978692                 6.978692                 6.978692                 6.978692                 7.054063                 7.054063                 7.310638                 7.310638                 7.503592                 7.503592                 7.577333                 9.824575                10.337407                10.337407                10.337407                10.392629                10.392629                10.821571                11.943623                11.943623                11.943623                11.947094                11.947094                11.947094                11.947094                11.947094                11.947094                11.956742                11.956742                11.956742                11.960949                11.963219                11.963219                11.965605                11.965605                11.965605                11.965605                11.965605                11.965605                11.966866                11.978560                11.978560                13.571066                13.571066                13.571066                13.576082                13.576082                13.581698                13.581698                13.581698                13.581698                13.581698                13.581698                13.584567                13.587264                13.587264                13.612269
             0.929293                    0.0           1.243450e-14           3.375078e-14               0.893360               0.893360               0.962013               0.962013               0.962013               1.073817               1.073817                1.073817                1.073817                1.073817                1.073817                1.324420                1.527355                1.527355                1.527355                1.717744                1.717744                1.717744                1.717744                1.717744                1.717744                2.003271                2.069890                2.069890                2.232020                2.415120                2.415120                2.564580                2.564580                2.564580                2.783782                2.783782                2.783782                2.783782                2.783782                2.783782                3.534504                3.534504                3.662954                3.662954                3.662954                3.662954                3.662954                3.662954                3.662954                3.662954                3.662954                3.662954                3.742989                3.742989                3.783594                4.516192                4.795442                4.795442                4.795442                4.841964                4.841964                4.841964                4.857074                4.857074                4.857074                4.857074                4.857074                4.857074                4.950484                4.950484                4.950484                4.975187                4.985414                4.985414                4.997838                5.049534                5.049534                5.049534                5.049534                5.049534                5.049534                5.089896                5.089896                5.720393                5.720393                5.720393                5.769467                5.769467                5.769467                5.769467                5.769467                5.769467                5.952954                5.952954                5.952954                5.952954                5.952954                5.952954                5.952954                5.952954                5.952954                 5.952954                 5.987658                 5.987658                 6.069222                 6.069222                 6.069222                 6.069222                 6.069222                 6.069222                 6.105076                 6.105076                 6.183394                 6.183394                 6.183394                 6.252954                 6.252954                 6.252954                 6.333605                 6.333605                 6.333605                 6.333605                 6.333605                 6.333605                 6.544226                 6.601360                 6.601360                 6.800773                 6.800773                 6.800773                 6.825250                 6.918067                 6.980268                 6.980268                 6.980268                 6.980268                 6.980268                 6.980268                 7.053556                 7.053556                 7.311021                 7.311021                 7.503985                 7.503985                 7.577571                 9.829682                10.352466                10.352466                10.352466                10.407162                10.407162                10.827235                11.959537                11.959537                11.959537                11.962988                11.962988                11.962988                11.962988                11.962988                11.962988                11.972545                11.972545                11.972545                11.976714                11.978966                11.978966                11.981376                11.981376                11.981376                11.981376                11.981376                11.981376                11.982576                11.994218                11.994218                13.587670                13.587670                13.587670                13.592647                13.592647                13.598266                13.598266                13.598266                13.598266                13.598266                13.598266                13.601066                13.603788                13.603788                13.628549
             0.940909                    0.0           1.421085e-14           4.440892e-14               0.895951               0.895951               0.960735               0.960735               0.960735               1.072615               1.072615                1.072615                1.072615                1.072615                1.072615                1.328366                1.526348                1.526348                1.526348                1.716997                1.716997                1.716997                1.716997                1.716997                1.716997                2.004765                2.071501                2.071501                2.234404                2.417414                2.417414                2.564019                2.564019                2.564019                2.783157                2.783157                2.783157                2.783157                2.783157                2.783157                3.534538                3.534538                3.668750                3.668750                3.668750                3.668750                3.668750                3.668750                3.668750                3.668750                3.668750                3.668750                3.743238                3.743238                3.784064                4.519216                4.799892                4.799892                4.799892                4.844265                4.844265                4.844265                4.861739                4.861739                4.861739                4.861739                4.861739                4.861739                4.955665                4.955665                4.955665                4.980525                4.990824                4.990824                5.003336                5.054994                5.054994                5.054994                5.054994                5.054994                5.054994                5.095613                5.095613                5.724464                5.724464                5.724464                5.773254                5.773254                5.773254                5.773254                5.773254                5.773254                5.958750                5.958750                5.958750                5.958750                5.958750                5.958750                5.958750                5.958750                5.958750                 5.958750                 5.988319                 5.988319                 6.074722                 6.074722                 6.074722                 6.074722                 6.074722                 6.074722                 6.110535                 6.110535                 6.186360                 6.186360                 6.186360                 6.258750                 6.258750                 6.258750                 6.336394                 6.336394                 6.336394                 6.336394                 6.336394                 6.336394                 6.545030                 6.602136                 6.602136                 6.802312                 6.802312                 6.802312                 6.825804                 6.917632                 6.981883                 6.981883                 6.981883                 6.981883                 6.981883                 6.981883                 7.053077                 7.053077                 7.311439                 7.311439                 7.504412                 7.504412                 7.577843                 9.834646                10.367552                10.367552                10.367552                10.421728                10.421728                10.833095                11.975475                11.975475                11.975475                11.978906                11.978906                11.978906                11.978906                11.978906                11.978906                11.988372                11.988372                11.988372                11.992504                11.994738                11.994738                11.997171                11.997171                11.997171                11.997171                11.997171                11.997171                11.998311                12.009901                12.009901                13.604294                13.604294                13.604294                13.609232                13.609232                13.614855                13.614855                13.614855                13.614855                13.614855                13.614855                13.617586                13.620332                13.620332                13.644853
             0.952525                    0.0           4.440892e-15           4.352074e-14               0.898542               0.898542               0.959460               0.959460               0.959460               1.071414               1.071414                1.071414                1.071414                1.071414                1.071414                1.332315                1.525335                1.525335                1.525335                1.716245                1.716245                1.716245                1.716245                1.716245                1.716245                2.006260                2.073111                2.073111                2.236790                2.419710                2.419710                2.563470                2.563470                2.563470                2.782543                2.782543                2.782543                2.782543                2.782543                2.782543                3.534572                3.534572                3.674563                3.674563                3.674563                3.674563                3.674563                3.674563                3.674563                3.674563                3.674563                3.674563                3.743484                3.743484                3.784533                4.522246                4.804357                4.804357                4.804357                4.846591                4.846591                4.846591                4.866417                4.866417                4.866417                4.866417                4.866417                4.866417                4.960857                4.960857                4.960857                4.985875                4.996246                4.996246                5.008846                5.060467                5.060467                5.060467                5.060467                5.060467                5.060467                5.101344                5.101344                5.728567                5.728567                5.728567                5.777074                5.777074                5.777074                5.777074                5.777074                5.777074                5.964563                5.964563                5.964563                5.964563                5.964563                5.964563                5.964563                5.964563                5.964563                 5.964563                 5.988978                 5.988978                 6.080236                 6.080236                 6.080236                 6.080236                 6.080236                 6.080236                 6.116031                 6.116031                 6.189348                 6.189348                 6.189348                 6.264563                 6.264563                 6.264563                 6.339207                 6.339207                 6.339207                 6.339207                 6.339207                 6.339207                 6.545866                 6.602943                 6.602943                 6.803889                 6.803889                 6.803889                 6.826379                 6.917227                 6.983539                 6.983539                 6.983539                 6.983539                 6.983539                 6.983539                 7.052628                 7.052628                 7.311892                 7.311892                 7.504876                 7.504876                 7.578150                 9.839465                10.382665                10.382665                10.382665                10.436327                10.436327                10.839152                11.991436                11.991436                11.991436                11.994847                11.994847                11.994847                11.994847                11.994847                11.994847                12.004223                12.004223                12.004223                12.008318                12.010534                12.010534                12.012991                12.012991                12.012991                12.012991                12.012991                12.012991                12.014072                12.025610                12.025610                13.620939                13.620939                13.620939                13.625838                13.625838                13.631465                13.631465                13.631465                13.631465                13.631465                13.631465                13.634127                13.636897                13.636897                13.661182
             0.964141                    0.0           7.105427e-15           4.707346e-14               0.901133               0.901133               0.958186               0.958186               0.958186               1.070214               1.070214                1.070214                1.070214                1.070214                1.070214                1.336267                1.524315                1.524315                1.524315                1.715487                1.715487                1.715487                1.715487                1.715487                1.715487                2.007754                2.074721                2.074721                2.239178                2.422008                2.422008                2.562932                2.562932                2.562932                2.781940                2.781940                2.781940                2.781940                2.781940                2.781940                3.534605                3.534605                3.680394                3.680394                3.680394                3.680394                3.680394                3.680394                3.680394                3.680394                3.680394                3.680394                3.743729                3.743729                3.784999                4.525280                4.808836                4.808836                4.808836                4.848943                4.848943                4.848943                4.871108                4.871108                4.871108                4.871108                4.871108                4.871108                4.966061                4.966061                4.966061                4.991236                5.001680                5.001680                5.014369                5.065954                5.065954                5.065954                5.065954                5.065954                5.065954                5.107089                5.107089                5.732701                5.732701                5.732701                5.780926                5.780926                5.780926                5.780926                5.780926                5.780926                5.970394                5.970394                5.970394                5.970394                5.970394                5.970394                5.970394                5.970394                5.970394                 5.970394                 5.989639                 5.989639                 6.085764                 6.085764                 6.085764                 6.085764                 6.085764                 6.085764                 6.121563                 6.121563                 6.192359                 6.192359                 6.192359                 6.270394                 6.270394                 6.270394                 6.342044                 6.342044                 6.342044                 6.342044                 6.342044                 6.342044                 6.546734                 6.603781                 6.603781                 6.805506                 6.805506                 6.805506                 6.826976                 6.916854                 6.985235                 6.985235                 6.985235                 6.985235                 6.985235                 6.985235                 7.052208                 7.052208                 7.312380                 7.312380                 7.505374                 7.505374                 7.578491                 9.844140                10.397805                10.397805                10.397805                10.450959                10.450959                10.845405                12.007419                12.007419                12.007419                12.010811                12.010811                12.010811                12.010811                12.010811                12.010811                12.020099                12.020099                12.020099                12.024157                12.026355                12.026355                12.028835                12.028835                12.028835                12.028835                12.028835                12.028835                12.029857                12.041345                12.041345                13.637604                13.637604                13.637604                13.642464                13.642464                13.648095                13.648095                13.648095                13.648095                13.648095                13.648095                13.650690                13.653484                13.653484                13.677536
             0.975758                    0.0           1.243450e-14           4.263256e-14               0.903725               0.903725               0.956914               0.956914               0.956914               1.069016               1.069016                1.069016                1.069016                1.069016                1.069016                1.340222                1.523290                1.523290                1.523290                1.714723                1.714723                1.714723                1.714723                1.714723                1.714723                2.009248                2.076330                2.076330                2.241568                2.424308                2.424308                2.562407                2.562407                2.562407                2.781348                2.781348                2.781348                2.781348                2.781348                2.781348                3.534636                3.534636                3.686242                3.686242                3.686242                3.686242                3.686242                3.686242                3.686242                3.686242                3.686242                3.686242                3.743973                3.743973                3.785465                4.528320                4.813330                4.813330                4.813330                4.851322                4.851322                4.851322                4.875813                4.875813                4.875813                4.875813                4.875813                4.875813                4.971276                4.971276                4.971276                4.996610                5.007126                5.007126                5.019905                5.071453                5.071453                5.071453                5.071453                5.071453                5.071453                5.112849                5.112849                5.736867                5.736867                5.736867                5.784811                5.784811                5.784811                5.784811                5.784811                5.784811                5.976242                5.976242                5.976242                5.976242                5.976242                5.976242                5.976242                5.976242                5.976242                 5.976242                 5.990303                 5.990303                 6.091306                 6.091306                 6.091306                 6.091306                 6.091306                 6.091306                 6.127127                 6.127127                 6.195393                 6.195393                 6.195393                 6.276242                 6.276242                 6.276242                 6.344905                 6.344905                 6.344905                 6.344905                 6.344905                 6.344905                 6.547635                 6.604650                 6.604650                 6.807163                 6.807163                 6.807163                 6.827595                 6.916511                 6.986972                 6.986972                 6.986972                 6.986972                 6.986972                 6.986972                 7.051817                 7.051817                 7.312904                 7.312904                 7.505908                 7.505908                 7.578867                 9.848671                10.412972                10.412972                10.412972                10.465624                10.465624                10.851855                12.023426                12.023426                12.023426                12.026797                12.026797                12.026797                12.026797                12.026797                12.026797                12.035998                12.035998                12.035998                12.040020                12.042201                12.042201                12.044703                12.044703                12.044703                12.044703                12.044703                12.044703                12.045667                12.057104                12.057104                13.654289                13.654289                13.654289                13.659111                13.659111                13.664745                13.664745                13.664745                13.664745                13.664745                13.664745                13.667273                13.670091                13.670091                13.693914
             0.987374                    0.0           1.243450e-14           5.329071e-14               0.906318               0.906318               0.955643               0.955643               0.955643               1.067819               1.067819                1.067819                1.067819                1.067819                1.067819                1.344179                1.522259                1.522259                1.522259                1.713954                1.713954                1.713954                1.713954                1.713954                1.713954                2.010742                2.077938                2.077938                2.243960                2.426610                2.426610                2.561893                2.561893                2.561893                2.780768                2.780768                2.780768                2.780768                2.780768                2.780768                3.534667                3.534667                3.692108                3.692108                3.692108                3.692108                3.692108                3.692108                3.692108                3.692108                3.692108                3.692108                3.744214                3.744214                3.785928                4.531364                4.817838                4.817838                4.817838                4.853726                4.853726                4.853726                4.880530                4.880530                4.880530                4.880530                4.880530                4.880530                4.976503                4.976503                4.976503                5.001996                5.012585                5.012585                5.025454                5.076967                5.076967                5.076967                5.076967                5.076967                5.076967                5.118623                5.118623                5.741064                5.741064                5.741064                5.788728                5.788728                5.788728                5.788728                5.788728                5.788728                5.982108                5.982108                5.982108                5.982108                5.982108                5.982108                5.982108                5.982108                5.982108                 5.982108                 5.990972                 5.990972                 6.096863                 6.096863                 6.096863                 6.096863                 6.096863                 6.096863                 6.132722                 6.132722                 6.198449                 6.198449                 6.198449                 6.282108                 6.282108                 6.282108                 6.347791                 6.347791                 6.347791                 6.347791                 6.347791                 6.347791                 6.548567                 6.605551                 6.605551                 6.808858                 6.808858                 6.808858                 6.828237                 6.916199                 6.988748                 6.988748                 6.988748                 6.988748                 6.988748                 6.988748                 7.051456                 7.051456                 7.313462                 7.313462                 7.506478                 7.506478                 7.579277                 9.853059                10.428166                10.428166                10.428166                10.480321                10.480321                10.858499                12.039455                12.039455                12.039455                12.042807                12.042807                12.042807                12.042807                12.042807                12.042807                12.051921                12.051921                12.051921                12.055908                12.058071                12.058071                12.060595                12.060595                12.060595                12.060595                12.060595                12.060595                12.061503                12.072889                12.072889                13.670994                13.670994                13.670994                13.675779                13.675779                13.681416                13.681416                13.681416                13.681416                13.681416                13.681416                13.683878                13.686718                13.686718                13.710317
