 Charge Transfer (eV)  Eigenvalues Row0 (eV)  Eigenvalues Row1 (eV)  Eigenvalues Row2 (eV)  Eigenvalues Row3 (eV)  Eigenvalues Row4 (eV)  Eigenvalues Row5 (eV)  Eigenvalues Row6 (eV)  Eigenvalues Row7 (eV)  Eigenvalues Row8 (eV)  Eigenvalues Row9 (eV)  Eigenvalues Row10 (eV)  Eigenvalues Row11 (eV)  Eigenvalues Row12 (eV)  Eigenvalues Row13 (eV)  Eigenvalues Row14 (eV)  Eigenvalues Row15 (eV)  Eigenvalues Row16 (eV)  Eigenvalues Row17 (eV)  Eigenvalues Row18 (eV)  Eigenvalues Row19 (eV)  Eigenvalues Row20 (eV)  Eigenvalues Row21 (eV)  Eigenvalues Row22 (eV)  Eigenvalues Row23 (eV)  Eigenvalues Row24 (eV)  Eigenvalues Row25 (eV)  Eigenvalues Row26 (eV)  Eigenvalues Row27 (eV)  Eigenvalues Row28 (eV)  Eigenvalues Row29 (eV)  Eigenvalues Row30 (eV)  Eigenvalues Row31 (eV)  Eigenvalues Row32 (eV)  Eigenvalues Row33 (eV)  Eigenvalues Row34 (eV)  Eigenvalues Row35 (eV)  Eigenvalues Row36 (eV)  Eigenvalues Row37 (eV)  Eigenvalues Row38 (eV)  Eigenvalues Row39 (eV)  Eigenvalues Row40 (eV)  Eigenvalues Row41 (eV)  Eigenvalues Row42 (eV)  Eigenvalues Row43 (eV)  Eigenvalues Row44 (eV)  Eigenvalues Row45 (eV)  Eigenvalues Row46 (eV)  Eigenvalues Row47 (eV)  Eigenvalues Row48 (eV)  Eigenvalues Row49 (eV)  Eigenvalues Row50 (eV)  Eigenvalues Row51 (eV)  Eigenvalues Row52 (eV)  Eigenvalues Row53 (eV)  Eigenvalues Row54 (eV)  Eigenvalues Row55 (eV)  Eigenvalues Row56 (eV)  Eigenvalues Row57 (eV)  Eigenvalues Row58 (eV)  Eigenvalues Row59 (eV)  Eigenvalues Row60 (eV)  Eigenvalues Row61 (eV)  Eigenvalues Row62 (eV)  Eigenvalues Row63 (eV)  Eigenvalues Row64 (eV)  Eigenvalues Row65 (eV)  Eigenvalues Row66 (eV)  Eigenvalues Row67 (eV)  Eigenvalues Row68 (eV)  Eigenvalues Row69 (eV)  Eigenvalues Row70 (eV)  Eigenvalues Row71 (eV)  Eigenvalues Row72 (eV)  Eigenvalues Row73 (eV)  Eigenvalues Row74 (eV)  Eigenvalues Row75 (eV)  Eigenvalues Row76 (eV)  Eigenvalues Row77 (eV)  Eigenvalues Row78 (eV)  Eigenvalues Row79 (eV)  Eigenvalues Row80 (eV)  Eigenvalues Row81 (eV)  Eigenvalues Row82 (eV)  Eigenvalues Row83 (eV)  Eigenvalues Row84 (eV)  Eigenvalues Row85 (eV)  Eigenvalues Row86 (eV)  Eigenvalues Row87 (eV)  Eigenvalues Row88 (eV)  Eigenvalues Row89 (eV)  Eigenvalues Row90 (eV)  Eigenvalues Row91 (eV)  Eigenvalues Row92 (eV)  Eigenvalues Row93 (eV)  Eigenvalues Row94 (eV)  Eigenvalues Row95 (eV)  Eigenvalues Row96 (eV)  Eigenvalues Row97 (eV)  Eigenvalues Row98 (eV)  Eigenvalues Row99 (eV)  Eigenvalues Row100 (eV)  Eigenvalues Row101 (eV)  Eigenvalues Row102 (eV)  Eigenvalues Row103 (eV)  Eigenvalues Row104 (eV)  Eigenvalues Row105 (eV)  Eigenvalues Row106 (eV)  Eigenvalues Row107 (eV)  Eigenvalues Row108 (eV)  Eigenvalues Row109 (eV)  Eigenvalues Row110 (eV)  Eigenvalues Row111 (eV)  Eigenvalues Row112 (eV)  Eigenvalues Row113 (eV)  Eigenvalues Row114 (eV)  Eigenvalues Row115 (eV)  Eigenvalues Row116 (eV)  Eigenvalues Row117 (eV)  Eigenvalues Row118 (eV)  Eigenvalues Row119 (eV)  Eigenvalues Row120 (eV)  Eigenvalues Row121 (eV)  Eigenvalues Row122 (eV)  Eigenvalues Row123 (eV)  Eigenvalues Row124 (eV)  Eigenvalues Row125 (eV)  Eigenvalues Row126 (eV)  Eigenvalues Row127 (eV)  Eigenvalues Row128 (eV)  Eigenvalues Row129 (eV)  Eigenvalues Row130 (eV)  Eigenvalues Row131 (eV)  Eigenvalues Row132 (eV)  Eigenvalues Row133 (eV)  Eigenvalues Row134 (eV)  Eigenvalues Row135 (eV)  Eigenvalues Row136 (eV)  Eigenvalues Row137 (eV)  Eigenvalues Row138 (eV)  Eigenvalues Row139 (eV)  Eigenvalues Row140 (eV)  Eigenvalues Row141 (eV)  Eigenvalues Row142 (eV)  Eigenvalues Row143 (eV)  Eigenvalues Row144 (eV)  Eigenvalues Row145 (eV)  Eigenvalues Row146 (eV)  Eigenvalues Row147 (eV)  Eigenvalues Row148 (eV)  Eigenvalues Row149 (eV)  Eigenvalues Row150 (eV)  Eigenvalues Row151 (eV)  Eigenvalues Row152 (eV)  Eigenvalues Row153 (eV)  Eigenvalues Row154 (eV)  Eigenvalues Row155 (eV)  Eigenvalues Row156 (eV)  Eigenvalues Row157 (eV)  Eigenvalues Row158 (eV)  Eigenvalues Row159 (eV)  Eigenvalues Row160 (eV)  Eigenvalues Row161 (eV)  Eigenvalues Row162 (eV)  Eigenvalues Row163 (eV)  Eigenvalues Row164 (eV)  Eigenvalues Row165 (eV)  Eigenvalues Row166 (eV)  Eigenvalues Row167 (eV)  Eigenvalues Row168 (eV)  Eigenvalues Row169 (eV)  Eigenvalues Row170 (eV)  Eigenvalues Row171 (eV)  Eigenvalues Row172 (eV)  Eigenvalues Row173 (eV)  Eigenvalues Row174 (eV)  Eigenvalues Row175 (eV)  Eigenvalues Row176 (eV)  Eigenvalues Row177 (eV)  Eigenvalues Row178 (eV)  Eigenvalues Row179 (eV)  Eigenvalues Row180 (eV)  Eigenvalues Row181 (eV)  Eigenvalues Row182 (eV)  Eigenvalues Row183 (eV)  Eigenvalues Row184 (eV)  Eigenvalues Row185 (eV)  Eigenvalues Row186 (eV)  Eigenvalues Row187 (eV)  Eigenvalues Row188 (eV)  Eigenvalues Row189 (eV)
             0.824747                    0.0           7.105427e-15               0.000607               0.868726               0.868726               0.891675               0.958308               0.958308               0.994799               0.994799                1.042466                1.046745                1.054173                1.054173                1.402004                1.472343                1.472343                1.508718                1.628078                1.649455                1.679279                1.679279                1.718731                1.718731                2.030865                2.102154                2.102154                2.289574                2.464388                2.464388                2.515881                2.515881                2.521947                2.724507                2.724507                2.729402                2.732305                2.732305                2.734153                3.436719                3.437133                3.437133                3.439587                3.440020                3.440020                3.440775                3.442942                3.442942                3.442998                3.453517                3.453517                3.648978                3.648978                3.685685                4.255208                4.266372                4.266372                4.271723                4.276260                4.276260                4.283443                4.283443                4.286106                4.300856                4.300856                4.304024                4.305880                4.310457                4.310605                4.310605                4.315958                4.364794                4.364794                4.378492                4.378492                4.378709                4.380827                4.380827                4.385498                4.412602                4.412602                4.416885                4.822268                4.823000                4.823000                4.886803                4.886803                4.916598                4.916598                4.932831                4.941099                4.945448                4.949196                4.949196                4.993292                4.993292                4.996172                4.996172                5.044474                5.049502                 5.052509                 5.060714                 5.060781                 5.081277                 5.081277                 5.145653                 5.145653                 5.161188                 5.161188                 5.212328                 5.220596                 5.220596                 5.307980                 5.307980                 5.308063                 5.374135                 5.374135                 5.412721                 5.414749                 5.436875                 5.436875                 5.494650                 5.494650                 5.630295                 5.675569                 5.675569                 5.802746                 5.802746                 5.821528                 5.958711                 5.958711                 5.971799                 5.971799                 5.987219                 5.992005                 6.037458                 6.105664                 6.157270                 6.157270                 6.279484                 6.279484                 6.389636                 6.389636                 6.460738                 9.271047                10.125895                10.125896                10.125896                10.153847                10.153847                10.327852                11.054581                11.054581                11.054597                11.055558                11.055558                11.056272                11.056272                11.057139                11.057204                11.059625                11.060245                11.060245                11.062377                11.062746                11.062746                11.064074                11.065302                11.065302                11.065470                11.065470                11.065820                11.065878                11.070897                11.070897                11.996729                11.997281                11.997281                11.998839                11.998839                12.002360                12.002432                12.002943                12.002943                12.003376                12.004198                12.004198                12.005450                12.005450                12.016546
             0.836364                    0.0           7.105427e-15               0.000610               0.868075               0.868075               0.890490               0.958038               0.958038               0.994143               0.994143                1.041369                1.045651                1.055127                1.055127                1.403526                1.471222                1.471222                1.509995                1.627066                1.648971                1.678522                1.678522                1.718131                1.718131                2.032716                2.104138                2.104138                2.292612                2.467252                2.467252                2.516330                2.516330                2.522380                2.724752                2.724752                2.729912                2.732622                2.732622                2.734664                3.441973                3.441973                3.443424                3.446283                3.446713                3.446713                3.447461                3.449633                3.449633                3.449689                3.456582                3.456582                3.650517                3.650517                3.687547                4.260535                4.272682                4.272682                4.278343                4.282942                4.282942                4.290102                4.290102                4.292647                4.307455                4.307455                4.310848                4.312390                4.317386                4.317447                4.317447                4.322321                4.370921                4.370921                4.385474                4.385474                4.385701                4.387772                4.387772                4.390825                4.417615                4.417615                4.422360                4.826480                4.827159                4.827159                4.891016                4.891016                4.920593                4.920593                4.936918                4.945022                4.952142                4.955696                4.955696                4.999895                4.999895                5.002835                5.002835                5.051004                5.056175                 5.058796                 5.067037                 5.067248                 5.087557                 5.087557                 5.152088                 5.152088                 5.167549                 5.167549                 5.216978                 5.225148                 5.225148                 5.314656                 5.314656                 5.314730                 5.377245                 5.377245                 5.417571                 5.419460                 5.441424                 5.441424                 5.497825                 5.497825                 5.631740                 5.677144                 5.677144                 5.803996                 5.803996                 5.822737                 5.960031                 5.960031                 5.973048                 5.973048                 5.988384                 5.993107                 6.037952                 6.105373                 6.157521                 6.157521                 6.279555                 6.279555                 6.389731                 6.389731                 6.460938                 9.271533                10.142604                10.142604                10.142604                10.170288                10.170288                10.340273                11.071949                11.071949                11.071965                11.072917                11.072917                11.073628                11.073628                11.074492                11.074558                11.076945                11.077564                11.077564                11.079678                11.080043                11.080043                11.081359                11.082602                11.082602                11.082767                11.082767                11.083112                11.083167                11.088143                11.088143                12.014650                12.015204                12.015204                12.016748                12.016748                12.020260                12.020336                12.020844                12.020844                12.021249                12.022096                12.022096                12.023334                12.023334                12.034309
             0.847980                    0.0           1.065814e-14               0.000613               0.867398               0.867398               0.889307               0.957720               0.957720               0.993482               0.993482                1.040273                1.044558                1.056160                1.056160                1.404907                1.470096                1.470096                1.511384                1.626047                1.648506                1.677759                1.677759                1.717523                1.717523                2.034563                2.106118                2.106118                2.295649                2.470110                2.470110                2.516793                2.516793                2.522821                2.725004                2.725004                2.730430                2.732948                2.732948                2.735182                3.445840                3.445840                3.450146                3.452996                3.453425                3.453425                3.454163                3.456342                3.456342                3.456397                3.460627                3.460627                3.652047                3.652047                3.689401                4.265847                4.278989                4.278989                4.284975                4.289638                4.289638                4.296771                4.296771                4.299174                4.314060                4.314060                4.317687                4.318877                4.324304                4.324304                4.324332                4.328736                4.377010                4.377010                4.392473                4.392473                4.392709                4.394735                4.394735                4.396123                4.422744                4.422744                4.427958                4.830725                4.831352                4.831352                4.895243                4.895243                4.924612                4.924612                4.941026                4.948973                4.958856                4.962231                4.962231                5.006521                5.006521                5.009518                5.009518                5.057552                5.062863                 5.065109                 5.073380                 5.073740                 5.093852                 5.093852                 5.158539                 5.158539                 5.173919                 5.173919                 5.221651                 5.229722                 5.229722                 5.321345                 5.321345                 5.321413                 5.380360                 5.380360                 5.422444                 5.424189                 5.445995                 5.445995                 5.501053                 5.501053                 5.633224                 5.678756                 5.678756                 5.805290                 5.805290                 5.823989                 5.961397                 5.961397                 5.974342                 5.974342                 5.989595                 5.994253                 6.038482                 6.105117                 6.157812                 6.157812                 6.279662                 6.279662                 6.389868                 6.389868                 6.461179                 9.271915                10.159336                10.159337                10.159337                10.186756                10.186756                10.352844                11.089338                11.089338                11.089354                11.090297                11.090297                11.091005                11.091005                11.091868                11.091933                11.094286                11.094905                11.094905                11.097000                11.097363                11.097363                11.098666                11.099923                11.099923                11.100086                11.100086                11.100426                11.100478                11.105413                11.105413                12.032591                12.033146                12.033146                12.034676                12.034676                12.038179                12.038260                12.038765                12.038765                12.039142                12.040013                12.040013                12.041239                12.041239                12.052094
             0.859596                    0.0           8.437695e-15               0.000616               0.866698               0.866698               0.888125               0.957356               0.957356               0.992814               0.992814                1.039179                1.043467                1.057270                1.057270                1.406149                1.468964                1.468964                1.512882                1.625023                1.648063                1.676990                1.676990                1.716909                1.716909                2.036408                2.108094                2.108094                2.298685                2.472961                2.472961                2.517270                2.517270                2.523270                2.725263                2.725263                2.730955                2.733286                2.733286                2.735709                3.448754                3.448754                3.456886                3.459727                3.460155                3.460155                3.460884                3.463067                3.463067                3.463124                3.465635                3.465635                3.653569                3.653569                3.691245                4.271147                4.285291                4.285291                4.291621                4.296348                4.296348                4.303448                4.303448                4.305683                4.320669                4.320669                4.324541                4.325342                4.331176                4.331176                4.331293                4.335204                4.383061                4.383061                4.399488                4.399488                4.399733                4.401401                4.401714                4.401714                4.427990                4.427990                4.433673                4.835000                4.835577                4.835577                4.899486                4.899486                4.928656                4.928656                4.945156                4.952951                4.965588                4.968801                4.968801                5.013171                5.013171                5.016220                5.016220                5.064118                5.069562                 5.071448                 5.079742                 5.080257                 5.100163                 5.100163                 5.165005                 5.165005                 5.180296                 5.180296                 5.226347                 5.234319                 5.234319                 5.328049                 5.328049                 5.328111                 5.383481                 5.383481                 5.427340                 5.428937                 5.450586                 5.450586                 5.504334                 5.504334                 5.634747                 5.680406                 5.680406                 5.806627                 5.806627                 5.825282                 5.962809                 5.962809                 5.975683                 5.975683                 5.990850                 5.995442                 6.039047                 6.104894                 6.158142                 6.158142                 6.279804                 6.279804                 6.390049                 6.390049                 6.461463                 9.272197                10.176093                10.176093                10.176093                10.203251                10.203251                10.365559                11.106747                11.106747                11.106764                11.107699                11.107699                11.108404                11.108404                11.109264                11.109330                11.111649                11.112267                11.112267                11.114344                11.114704                11.114704                11.115995                11.117267                11.117267                11.117426                11.117426                11.117762                11.117812                11.122704                11.122704                12.050551                12.051107                12.051107                12.052624                12.052624                12.056117                12.056202                12.056704                12.056704                12.057055                12.057949                12.057949                12.059162                12.059162                12.069901
             0.871212                    0.0           1.021405e-14               0.000619               0.865975               0.865975               0.886945               0.956949               0.956949               0.992138               0.992138                1.038085                1.042377                1.058456                1.058456                1.407252                1.467828                1.467828                1.514484                1.623993                1.647643                1.676214                1.676214                1.716287                1.716287                2.038249                2.110065                2.110065                2.301721                2.475804                2.475804                2.517762                2.517762                2.523727                2.725530                2.725530                2.731487                2.733634                2.733634                2.736243                3.450996                3.450996                3.463644                3.466476                3.466904                3.466904                3.467621                3.469810                3.469810                3.469868                3.471323                3.471323                3.655082                3.655082                3.693081                4.276433                4.291586                4.291586                4.298279                4.303071                4.303071                4.310134                4.310134                4.312172                4.327284                4.327284                4.331409                4.331786                4.338063                4.338063                4.338270                4.341726                4.389076                4.389076                4.406519                4.406519                4.406664                4.406774                4.408711                4.408711                4.433353                4.433353                4.439498                4.839308                4.839836                4.839836                4.903746                4.903746                4.932727                4.932727                4.949307                4.956957                4.972340                4.975402                4.975402                5.019843                5.019843                5.022941                5.022941                5.070700                5.076269                 5.077819                 5.086124                 5.086799                 5.106490                 5.106490                 5.171486                 5.171486                 5.186681                 5.186681                 5.231065                 5.238938                 5.238938                 5.334765                 5.334765                 5.334825                 5.386612                 5.386612                 5.432259                 5.433702                 5.455199                 5.455199                 5.507668                 5.507668                 5.636309                 5.682094                 5.682094                 5.808008                 5.808008                 5.826618                 5.964267                 5.964267                 5.977069                 5.977069                 5.992150                 5.996675                 6.039648                 6.104705                 6.158513                 6.158513                 6.279982                 6.279982                 6.390273                 6.390273                 6.461788                 9.272383                10.192873                10.192874                10.192874                10.219773                10.219773                10.378415                11.124178                11.124178                11.124196                11.125122                11.125122                11.125824                11.125824                11.126681                11.126747                11.129034                11.129651                11.129651                11.131710                11.132067                11.132067                11.133346                11.134632                11.134632                11.134788                11.134788                11.135120                11.135167                11.140018                11.140018                12.068530                12.069087                12.069087                12.070590                12.070590                12.074074                12.074164                12.074663                12.074663                12.074987                12.075905                12.075905                12.077105                12.077105                12.087730
             0.882828                    0.0           1.421085e-14               0.000622               0.865231               0.865231               0.885767               0.956500               0.956500               0.991454               0.991454                1.036993                1.041288                1.059714                1.059714                1.408219                1.466686                1.466686                1.516187                1.622957                1.647250                1.675431                1.675431                1.715659                1.715659                2.040086                2.112032                2.112032                2.304757                2.478638                2.478638                2.518271                2.518271                2.524192                2.725804                2.725804                2.732026                2.733992                2.733992                2.736785                3.452840                3.452840                3.470419                3.473243                3.473672                3.473672                3.474376                3.476568                3.476568                3.476629                3.477421                3.477421                3.656587                3.656587                3.694908                4.281705                4.297874                4.297874                4.304951                4.309807                4.309807                4.316828                4.316828                4.318635                4.333903                4.333903                4.338212                4.338292                4.344965                4.344965                4.345262                4.348301                4.395055                4.395055                4.411922                4.413566                4.413566                4.413831                4.415725                4.415725                4.438834                4.438834                4.445427                4.843648                4.844128                4.844128                4.908025                4.908025                4.936823                4.936823                4.953482                4.960992                4.979110                4.982035                4.982035                5.026538                5.026538                5.029682                5.029682                5.077300                5.082973                 5.084229                 5.092526                 5.093365                 5.112832                 5.112832                 5.177982                 5.177982                 5.193072                 5.193072                 5.235806                 5.243580                 5.243580                 5.341494                 5.341494                 5.341553                 5.389752                 5.389752                 5.437201                 5.438485                 5.459832                 5.459832                 5.511054                 5.511054                 5.637910                 5.683820                 5.683820                 5.809433                 5.809433                 5.827996                 5.965772                 5.965772                 5.978501                 5.978501                 5.993495                 5.997950                 6.040285                 6.104550                 6.158924                 6.158924                 6.280194                 6.280194                 6.390541                 6.390541                 6.462156                 9.272477                10.209678                10.209678                10.209678                10.236323                10.236323                10.391408                11.141630                11.141630                11.141648                11.142565                11.142565                11.143264                11.143264                11.144120                11.144186                11.146440                11.147057                11.147057                11.149098                11.149452                11.149452                11.150719                11.152018                11.152018                11.152172                11.152172                11.152499                11.152544                11.157354                11.157354                12.086528                12.087086                12.087086                12.088576                12.088576                12.092050                12.092145                12.092641                12.092641                12.092940                12.093879                12.093879                12.095067                12.095067                12.105581
             0.894444                    0.0           1.376677e-14               0.000625               0.864468               0.864468               0.884591               0.956011               0.956011               0.990761               0.990761                1.035901                1.040200                1.061043                1.061043                1.409054                1.465540                1.465540                1.517983                1.621916                1.646885                1.674642                1.674642                1.715023                1.715023                2.041920                2.113994                2.113994                2.307791                2.481461                2.481461                2.518796                2.518796                2.524665                2.726085                2.726085                2.732573                2.734360                2.734360                2.737335                3.454453                3.454453                3.477212                3.480027                3.480457                3.480457                3.481147                3.483339                3.483339                3.483409                3.483765                3.483765                3.658083                3.658083                3.696726                4.286965                4.304153                4.304153                4.311635                4.316557                4.316557                4.323529                4.323529                4.325069                4.340527                4.340527                4.344625                4.345189                4.351881                4.351881                4.352271                4.354928                4.401002                4.401002                4.417183                4.420629                4.420629                4.420904                4.422756                4.422756                4.444432                4.444432                4.451453                4.848020                4.848454                4.848454                4.912323                4.912323                4.940947                4.940947                4.957679                4.965055                4.985899                4.988697                4.988697                5.033254                5.033254                5.036440                5.036440                5.083915                5.089657                 5.090697                 5.098948                 5.099956                 5.119189                 5.119189                 5.184494                 5.184494                 5.199468                 5.199468                 5.240570                 5.248245                 5.248245                 5.348233                 5.348233                 5.348296                 5.392905                 5.392905                 5.442165                 5.443286                 5.464485                 5.464485                 5.514490                 5.514490                 5.639550                 5.685584                 5.685584                 5.810903                 5.810903                 5.829417                 5.967323                 5.967323                 5.979979                 5.979979                 5.994886                 5.999270                 6.040958                 6.104429                 6.159376                 6.159376                 6.280442                 6.280442                 6.390853                 6.390853                 6.462566                 9.272482                10.226506                10.226506                10.226506                10.252899                10.252899                10.404534                11.159102                11.159102                11.159121                11.160030                11.160030                11.160726                11.160726                11.161579                11.161646                11.163868                11.164484                11.164484                11.166507                11.166858                11.166858                11.168113                11.169427                11.169427                11.169578                11.169578                11.169901                11.169944                11.174713                11.174713                12.104545                12.105104                12.105104                12.106581                12.106581                12.110045                12.110145                12.110638                12.110638                12.110912                12.111873                12.111873                12.113049                12.113049                12.123453
             0.906061                    0.0           1.376677e-14               0.000627               0.863687               0.863687               0.883416               0.955485               0.955485               0.990057               0.990057                1.034811                1.039114                1.062439                1.062439                1.409760                1.464389                1.464389                1.519866                1.620869                1.646552                1.673847                1.673847                1.714381                1.714381                2.043751                2.115952                2.115952                2.310825                2.484270                2.484270                2.519341                2.519341                2.525145                2.726373                2.726373                2.733126                2.734738                2.734738                2.737892                3.455926                3.455926                3.484022                3.486828                3.487259                3.487259                3.487936                3.490099                3.490099                3.490206                3.490285                3.490285                3.659571                3.659571                3.698535                4.292213                4.310421                4.310421                4.318331                4.323321                4.323321                4.330239                4.330239                4.331467                4.347156                4.347156                4.351031                4.352101                4.358813                4.358813                4.359295                4.361603                4.406919                4.406919                4.422454                4.427708                4.427708                4.427993                4.429804                4.429804                4.450143                4.450143                4.457567                4.852423                4.852812                4.852812                4.916643                4.916643                4.945097                4.945097                4.961900                4.969146                4.992707                4.995387                4.995387                5.039991                5.039991                5.043217                5.043217                5.090545                5.096294                 5.097248                 5.105390                 5.106571                 5.125561                 5.125561                 5.191020                 5.191020                 5.205868                 5.205868                 5.245356                 5.252935                 5.252935                 5.354982                 5.354982                 5.355053                 5.396073                 5.396073                 5.447152                 5.448103                 5.469159                 5.469159                 5.517977                 5.517977                 5.641229                 5.687385                 5.687385                 5.812416                 5.812416                 5.830880                 5.968921                 5.968921                 5.981503                 5.981503                 5.996322                 6.000632                 6.041667                 6.104343                 6.159867                 6.159867                 6.280726                 6.280726                 6.391208                 6.391208                 6.463018                 9.272402                10.243358                10.243358                10.243358                10.269502                10.269502                10.417790                11.176596                11.176596                11.176614                11.177516                11.177516                11.178208                11.178208                11.179060                11.179127                11.181317                11.181932                11.181932                11.183938                11.184286                11.184286                11.185529                11.186856                11.186856                11.187005                11.187005                11.187324                11.187364                11.192093                11.192093                12.122581                12.123141                12.123141                12.124605                12.124605                12.128059                12.128164                12.128654                12.128654                12.128903                12.129886                12.129886                12.131050                12.131050                12.141347
             0.917677                    0.0           1.465494e-14               0.000630               0.862889               0.862889               0.882243               0.954924               0.954924               0.989342               0.989342                1.033722                1.038028                1.063899                1.063899                1.410343                1.463233                1.463233                1.521828                1.619816                1.646254                1.673046                1.673046                1.713732                1.713732                2.045578                2.117905                2.117905                2.313859                2.487065                2.487065                2.519907                2.519907                2.525633                2.726669                2.726669                2.733686                2.735126                2.735126                2.738456                3.457308                3.457308                3.490849                3.493647                3.494080                3.494080                3.494742                3.496776                3.496776                3.497006                3.497006                3.497020                3.661050                3.661050                3.700335                4.297448                4.316677                4.316677                4.325041                4.330097                4.330097                4.336955                4.336955                4.337827                4.353789                4.353789                4.357436                4.359028                4.365760                4.365760                4.366334                4.368325                4.412812                4.412812                4.427743                4.434802                4.434802                4.435099                4.436869                4.436869                4.455967                4.455967                4.463765                4.856859                4.857204                4.857204                4.920985                4.920985                4.949275                4.949275                4.966145                4.973266                4.999533                5.002104                5.002104                5.046749                5.046749                5.050013                5.050013                5.097190                5.102866                 5.103900                 5.111852                 5.113210                 5.131948                 5.131948                 5.197560                 5.197560                 5.212270                 5.212270                 5.250163                 5.257648                 5.257648                 5.361738                 5.361738                 5.361824                 5.399260                 5.399260                 5.452161                 5.452937                 5.473852                 5.473852                 5.521512                 5.521512                 5.642948                 5.689224                 5.689224                 5.813973                 5.813973                 5.832386                 5.970566                 5.970566                 5.983074                 5.983074                 5.997803                 6.002038                 6.042413                 6.104290                 6.160399                 6.160399                 6.281044                 6.281044                 6.391607                 6.391607                 6.463512                 9.272241                10.260233                10.260234                10.260234                10.286131                10.286131                10.431171                11.194110                11.194110                11.194129                11.195022                11.195022                11.195712                11.195712                11.196561                11.196628                11.198787                11.199402                11.199402                11.201391                11.201735                11.201735                11.202967                11.204308                11.204308                11.204453                11.204453                11.204768                11.204807                11.209496                11.209496                12.140635                12.141196                12.141196                12.142647                12.142647                12.146091                12.146202                12.146689                12.146689                12.146915                12.147917                12.147917                12.149069                12.149069                12.159261
             0.929293                    0.0           1.065814e-14               0.000633               0.862075               0.862075               0.881072               0.954330               0.954330               0.988617               0.988617                1.032634                1.036945                1.065420                1.065420                1.410808                1.462073                1.462073                1.523860                1.618758                1.645994                1.672239                1.672239                1.713076                1.713076                2.047401                2.119854                2.119854                2.316891                2.489841                2.489841                2.520498                2.520498                2.526129                2.726971                2.726971                2.734254                2.735524                2.735524                2.739028                3.458628                3.458628                3.497694                3.500483                3.500917                3.500917                3.501564                3.503447                3.503447                3.503821                3.503821                3.503852                3.662521                3.662521                3.702127                4.302671                4.322921                4.322921                4.331763                4.336887                4.336887                4.343678                4.343678                4.344141                4.360428                4.360428                4.363847                4.365968                4.372721                4.372721                4.373389                4.375089                4.418686                4.418686                4.433058                4.441913                4.441913                4.442220                4.443951                4.443951                4.461898                4.461898                4.470038                4.861327                4.861629                4.861629                4.925350                4.925350                4.953481                4.953481                4.970415                4.977416                5.006377                5.008847                5.008847                5.053528                5.053528                5.056826                5.056826                5.103850                5.109389                 5.110636                 5.118334                 5.119873                 5.138349                 5.138349                 5.204115                 5.204115                 5.218674                 5.218674                 5.254993                 5.262387                 5.262387                 5.368499                 5.368499                 5.368610                 5.402468                 5.402468                 5.457193                 5.457788                 5.478565                 5.478565                 5.525095                 5.525095                 5.644706                 5.691101                 5.691101                 5.815575                 5.815575                 5.833934                 5.972258                 5.972258                 5.984691                 5.984691                 5.999329                 6.003488                 6.043196                 6.104272                 6.160971                 6.160971                 6.281397                 6.281397                 6.392050                 6.392050                 6.464049                 9.272002                10.277132                10.277133                10.277133                10.302787                10.302787                10.444675                11.211645                11.211645                11.211664                11.212549                11.212549                11.213236                11.213236                11.214083                11.214151                11.216279                11.216892                11.216892                11.218864                11.219206                11.219206                11.220426                11.221780                11.221780                11.221923                11.221923                11.222234                11.222271                11.226920                11.226920                12.158709                12.159270                12.159270                12.160709                12.160709                12.164142                12.164259                12.164743                12.164743                12.164946                12.165968                12.165968                12.167108                12.167108                12.177197
